Elapsed Time (ms), Humidity (%)
26471461, 42.93
26473945, 42.95
26476429, 42.93
26478914, 42.97
26481398, 42.90
26483883, 42.93
26486367, 42.94
26488852, 42.89
26491336, 42.87
26493821, 42.88
26496305, 42.93
26498789, 42.93
26501274, 42.95
26503758, 42.92
26506243, 42.93
26508727, 42.93
26511212, 42.95
26513696, 42.97
26516181, 42.95
26518665, 43.02
26521149, 42.98
26523634, 42.98
26526118, 42.97
26528603, 42.96
26531087, 42.95
26533572, 43.01
26536056, 42.95
26538540, 42.91
26541025, 42.98
26543509, 42.97
26545994, 42.91
26548478, 42.93
26550963, 42.95
26553447, 42.96
26555932, 43.01
26558416, 42.97
26560900, 43.00
26563385, 42.98
26565869, 42.97
26568354, 42.97
26570838, 42.95
26573323, 42.96
26575807, 42.96
26578291, 42.96
26580776, 42.93
26583260, 42.97
26585745, 42.99
26588229, 42.96
26590714, 42.99
26593198, 42.93
26595683, 42.94
26598167, 42.98
26600651, 42.97
26603136, 42.99
26605620, 42.98
26608105, 42.98
26610589, 42.95
26613074, 43.01
26615558, 42.97
26618043, 42.96
26620527, 42.95
26623012, 42.91
26625496, 42.90
26627981, 42.99
26630465, 42.99
26632949, 42.91
26635434, 42.95
26637918, 42.98
26640403, 43.01
26642887, 42.98
26645372, 42.96
26647856, 43.04
26650340, 42.97
26652825, 42.94
26655310, 42.90
26657794, 42.94
26660279, 42.92
26662763, 42.93
26665247, 42.95
26667732, 42.93
26670216, 42.89
26672701, 42.92
26675185, 42.95
26677670, 42.94
26680154, 42.95
26682638, 42.95
26685123, 42.94
26687607, 42.95
26690092, 42.94
26692576, 42.95
26695061, 42.95
26697545, 42.98
26700030, 42.97
26702514, 42.95
26704998, 42.97
26707483, 42.95
26709967, 42.95
26712452, 42.98
26714936, 42.95
26717420, 42.96
26719905, 42.93
26722389, 42.94
26724874, 42.96
26727358, 42.97
26729843, 42.95
26732328, 43.00
26734812, 42.99
26737296, 42.95
26739781, 42.98
26742265, 42.96
26744750, 42.96
26747234, 42.95
26749719, 42.96
26752203, 42.96
26754687, 42.99
26757172, 42.96
26759656, 42.95
26762141, 42.97
26764625, 42.93
26767110, 42.86
26769594, 42.83
26772079, 42.86
26774563, 42.94
26777047, 42.93
26779532, 42.90
26782017, 42.92
26784501, 42.92
26786986, 42.92
26789470, 42.88
26791955, 42.92
26794439, 42.92
26796923, 42.89
26799408, 42.88
26801892, 42.87
26804377, 42.91
26806861, 42.92
26809346, 42.88
26811830, 42.93
26814314, 42.96
26816799, 42.96
26819283, 42.97
26821768, 42.97
26824252, 42.94
26826737, 42.96
26829221, 42.92
26831705, 42.97
26834190, 42.94
26836674, 43.00
26839159, 42.96
26841643, 42.94
26844128, 42.98
26846612, 42.94
26849097, 42.90
26851581, 42.90
26854065, 42.95
26856550, 42.96
26859034, 42.98
26861519, 42.94
26864003, 42.93
26866488, 42.97
26868972, 42.92
26871456, 42.96
26873941, 42.95
26876425, 42.96
26878910, 42.94
26881394, 42.91
26883879, 42.94
26886363, 42.93
26888847, 42.96
26891332, 42.95
26893816, 42.91
26896301, 42.95
26898786, 42.95
26901270, 42.96
26903754, 42.99
26906239, 42.99
26908723, 42.97
26911208, 42.97
26913692, 42.93
26916177, 42.97
26918661, 42.94
26921146, 42.98
26923630, 42.97
26926115, 42.99
26928599, 42.99
26931084, 42.96
26933568, 43.01
26936053, 42.98
26938537, 42.99
26941022, 43.00
26943506, 42.99
26945991, 43.01
26948475, 42.98
26950960, 42.94
26953444, 42.96
26955928, 42.91
26958413, 42.96
26960897, 43.00
26963382, 42.94
26965866, 42.94
26968351, 42.92
26970835, 42.94
26973319, 42.98
26975804, 42.99
26978288, 42.99
26980773, 42.93
26983257, 42.98
26985742, 43.02
26988227, 42.99
26990711, 43.01
26993195, 43.00
26995680, 43.00
26998164, 42.97
27000649, 42.99
27003133, 42.96
27005618, 43.02
27008102, 43.00
27010586, 42.94
27013071, 42.98
27015555, 42.97
27018040, 42.90
27020524, 42.92
27023009, 42.95
27025493, 42.96
27027977, 42.93
27030462, 42.94
27032946, 42.91
27035431, 42.94
27037915, 42.94
27040400, 42.94
27042884, 42.94
27045368, 42.96
27047853, 42.99
27050337, 42.95
27052822, 42.98
27055306, 42.97
27057791, 42.95
27060275, 42.95
27062760, 42.96
27065244, 42.97
27067728, 42.96
27070213, 42.93
27072697, 42.95
27075182, 42.91
27077666, 42.92
27080151, 42.94
27082635, 42.97
27085119, 43.01
27087604, 43.00
27090088, 42.97
27092573, 42.93
27095057, 42.95
27097542, 42.95
27100026, 42.92
27102510, 42.97
27104995, 42.96
27107479, 42.94
27109964, 42.99
27112448, 42.96
27114933, 42.97
27117417, 42.97
27119902, 42.96
27122386, 42.98
27124870, 42.92
27127355, 42.93
27129839, 42.96
27132324, 42.99
27134808, 42.92
27137293, 42.95
27139777, 42.92
27142261, 42.95
27144746, 42.94
27147230, 42.92
27149715, 42.97
27152199, 42.93
27154684, 42.94
27157168, 42.95
27159652, 42.95
27162137, 42.93
27164621, 42.94
27167106, 42.94
27169590, 42.99
27172075, 42.96
27174559, 42.97
27177043, 42.96
27179528, 42.96
27182012, 42.92
27184497, 42.96
27186981, 42.96
27189466, 42.95
27191950, 42.95
27194434, 42.96
27196919, 42.96
27199403, 42.98
27201888, 42.94
27204372, 42.92
27206857, 42.94
27209341, 42.90
27211825, 42.89
27214310, 42.92
27216794, 42.92
27219279, 42.88
27221763, 42.89
27224248, 42.88
27226732, 42.87
27229217, 42.91
27231701, 42.84
27234185, 42.93
27236670, 42.88
27239154, 42.91
27241639, 42.97
27244123, 42.95
27246608, 42.95
27249092, 42.90
27251576, 42.93
27254061, 42.90
27256545, 42.90
27259030, 42.91
27261514, 42.90
27263999, 42.95
27266483, 42.90
27268968, 42.91
27271452, 42.94
27273936, 42.97
27276421, 42.97
27278905, 42.93
27281390, 42.90
27283875, 43.01
27286359, 42.95
27288843, 42.95
27291328, 42.88
27293812, 42.94
27296297, 42.88
27298781, 42.94
27301266, 42.92
27303750, 42.90
27306235, 42.93
27308719, 42.92
27311203, 42.90
27313688, 42.92
27316172, 42.96
27318657, 42.93
27321141, 42.93
27323626, 42.93
27326110, 42.97
27328594, 42.91
27331079, 42.97
27333563, 42.95
27336048, 42.96
27338532, 42.95
27341017, 43.02
27343501, 42.98
27345986, 42.94
27348470, 42.95
27350954, 42.93
27353439, 42.95
27355923, 42.95
27358408, 42.90
27360892, 42.89
27363377, 42.91
27365861, 42.94
27368345, 42.91
27370830, 42.91
27373314, 42.94
27375799, 42.95
27378283, 42.94
27380768, 42.92
27383252, 42.94
27385737, 42.95
27388221, 42.90
27390705, 42.93
27393190, 42.94
27395674, 42.93
27398159, 42.92
27400643, 42.95
27403128, 42.93
27405612, 42.89
27408096, 42.93
27410581, 42.87
27413065, 42.92
27415550, 42.98
27418034, 42.98
27420519, 42.98
27423003, 42.96
27425487, 42.97
27427972, 42.93
27430457, 43.00
27432941, 42.98
27435426, 43.00
27437910, 42.96
27440395, 42.94
27442879, 42.98
27445363, 42.98
27447848, 42.98
27450332, 42.97
27452817, 42.98
27455301, 43.03
27457786, 42.95
27460270, 42.95
27462754, 42.99
27465239, 43.01
27467723, 42.96
27470208, 42.97
27472692, 42.92
27475177, 42.94
27477661, 42.92
27480145, 42.98
27482630, 42.96
27485114, 42.95
27487599, 42.98
27490083, 42.95
27492568, 43.02
27495052, 42.95
27497537, 42.98
27500021, 42.96
27502506, 42.99
27504990, 43.02
27507474, 42.96
27509959, 42.97
27512443, 42.96
27514928, 42.98
27517412, 42.95
27519897, 42.97
27522381, 42.97
27524866, 42.95
27527350, 42.92
27529834, 42.94
27532319, 42.91
27534803, 42.95
27537288, 42.92
27539772, 42.89
27542256, 42.93
27544741, 42.93
27547225, 42.95
27549710, 42.95
27552194, 42.91
27554679, 42.91
27557163, 42.97
27559648, 42.93
27562132, 42.93
27564616, 42.89
27567101, 42.93
27569585, 42.87
27572070, 42.93
27574554, 42.86
27577039, 42.91
27579523, 42.93
27582007, 42.83
27584492, 42.85
27586977, 42.89
27589461, 42.89
27591946, 42.89
27594430, 42.91
27596914, 42.88
27599399, 42.89
27601883, 42.90
27604368, 42.88
27606853, 42.93
27609337, 42.88
27611821, 42.85
27614306, 42.91
27616790, 42.93
27619275, 42.93
27621759, 42.90
27624244, 42.93
27626728, 42.91
27629213, 42.93
27631697, 42.87
27634181, 42.93
27636666, 42.90
27639150, 42.95
27641635, 42.93
27644119, 42.88
27646604, 42.86
27649088, 42.87
27651572, 42.86
27654057, 42.87
27656541, 42.91
27659026, 42.85
27661510, 42.86
27663995, 42.91
27666479, 42.91
27668963, 42.94
27671448, 42.85
27673932, 42.88
27676417, 42.90
27678901, 42.90
27681386, 42.90
27683870, 42.90
27686355, 42.86
27688839, 42.89
27691323, 42.89
27693808, 42.89
27696292, 42.87
27698777, 42.90
27701261, 42.92
27703746, 42.91
27706230, 42.95
27708715, 42.93
27711199, 42.92
27713683, 42.95
27716168, 42.94
27718652, 42.95
27721137, 42.94
27723621, 42.96
27726106, 42.95
27728590, 42.94
27731075, 42.95
27733559, 42.96
27736043, 42.95
27738528, 42.95
27741012, 42.97
27743497, 42.96
27745981, 43.00
27748466, 42.98
27750950, 42.95
27753434, 42.96
27755919, 43.00
27758403, 43.02
27760888, 42.97
27763372, 42.97
27765857, 42.95
27768341, 42.99
27770826, 42.95
27773310, 42.92
27775794, 42.91
27778279, 42.90
27780763, 42.93
27783248, 42.88
27785732, 42.91
27788217, 42.91
27790701, 42.91
27793185, 42.90
27795670, 42.90
27798154, 42.93
27800639, 42.94
27803123, 42.98
27805608, 42.97
27808092, 42.95
27810577, 43.02
27813061, 42.94
27815545, 42.97
27818030, 42.95
27820514, 43.00
27822999, 42.94
27825483, 42.97
27827968, 42.94
27830452, 42.94
27832937, 42.95
27835421, 42.97
27837905, 43.00
27840390, 42.97
27842874, 42.96
27845359, 42.98
27847843, 42.98
27850328, 42.96
27852812, 42.94
27855297, 42.99
27857781, 42.96
27860265, 42.94
27862750, 42.94
27865234, 42.89
27867719, 42.94
27870203, 42.92
27872688, 42.93
27875172, 42.96
27877656, 42.94
27880141, 42.95
27882625, 42.97
27885110, 42.97
27887594, 42.92
27890079, 42.94
27892563, 42.98
27895048, 42.92
27897532, 42.89
27900016, 42.89
27902501, 42.94
27904985, 42.98
27907470, 42.94
27909954, 42.95
27912439, 42.99
27914923, 42.97
27917407, 42.94
27919892, 42.97
27922376, 42.99
27924861, 42.91
27927345, 42.95
27929830, 42.97
27932314, 42.97
27934798, 42.99
27937283, 42.92
27939767, 42.93
27942252, 42.94
27944736, 42.99
27947221, 42.98
27949705, 43.00
27952189, 42.97
27954674, 42.95
27957158, 42.93
27959643, 42.94
27962127, 42.95
27964612, 42.98
27967096, 42.96
27969580, 42.96
27972065, 42.92
27974549, 43.00
27977034, 42.94
27979518, 42.99
27982003, 43.02
27984487, 42.96
27986972, 42.98
27989456, 42.98
27991940, 43.03
27994425, 42.96
27996909, 42.97
27999394, 42.98
28001878, 42.96
28004363, 42.94
28006847, 42.95
28009332, 42.89
28011816, 42.91
28014300, 42.92
28016785, 42.90
28019269, 42.86
28021754, 42.91
28024238, 42.91
28026723, 42.96
28029207, 42.90
28031691, 42.89
28034176, 42.90
28036660, 42.96
28039145, 42.95
28041629, 42.89
28044114, 42.93
28046598, 42.90
28049082, 42.95
28051567, 42.94
28054051, 42.97
28056536, 42.98
28059020, 42.98
28061505, 42.95
28063989, 42.95
28066473, 42.97
28068958, 42.93
28071442, 42.93
28073927, 42.91
28076411, 42.93
28078896, 42.95
28081380, 42.91
28083865, 42.90
28086349, 42.92
28088833, 42.91
28091318, 42.99
28093802, 42.93
28096287, 42.94
28098771, 42.92
28101256, 42.92
28103740, 42.94
28106224, 42.94
28108709, 42.90
28111193, 42.90
28113678, 42.89
28116162, 42.91
28118647, 42.93
28121131, 42.94
28123616, 42.88
28126100, 42.86
28128584, 42.84
28131069, 42.87
28133553, 42.88
28136038, 42.90
28138522, 42.88
28141007, 42.88
28143491, 42.93
28145976, 42.89
28148460, 42.87
28150944, 42.84
28153429, 42.88
28155913, 42.88
28158398, 42.85
28160882, 42.89
28163367, 42.90
28165851, 42.89
28168335, 42.92
28170820, 42.91
28173304, 42.91
28175789, 42.91
28178273, 42.86
28180758, 42.91
28183242, 42.86
28185727, 42.82
28188211, 42.85
28190695, 42.88
28193180, 42.89
28195664, 42.90
28198149, 42.86
28200633, 42.87
28203118, 42.82
28205602, 42.83
28208086, 42.83
28210571, 42.84
28213055, 42.83
28215540, 42.79
28218024, 42.85
28220509, 42.89
28222993, 42.87
28225478, 42.94
28227962, 42.86
28230447, 42.87
28232931, 42.83
28235416, 42.89
28237900, 42.83
28240384, 42.86
28242869, 42.81
28245353, 42.83
28247838, 42.80
28250322, 42.82
28252807, 42.83
28255291, 42.87
28257775, 42.87
28260260, 42.84
28262744, 42.85
28265229, 42.79
28267713, 42.84
28270198, 42.82
28272682, 42.82
28275166, 42.84
28277651, 42.76
28280135, 42.80
28282620, 42.85
28285105, 42.81
28287589, 42.82
28290073, 42.84
28292558, 42.79
28295042, 42.82
28297527, 42.88
28300011, 42.86
28302496, 42.85
28304980, 42.86
28307464, 42.88
28309949, 42.88
28312433, 42.90
28314918, 42.90
28317402, 42.94
28319887, 42.87
28322371, 42.91
28324856, 42.90
28327340, 42.96
28329824, 42.90
28332309, 42.86
28334793, 42.90
28337278, 42.87
28339762, 42.88
28342247, 42.88
28344731, 42.83
28347215, 42.82
28349700, 42.88
28352184, 42.88
28354669, 42.87
28357153, 42.94
28359638, 42.88
28362122, 42.89
28364606, 42.91
28367091, 42.86
28369575, 42.86
28372060, 42.85
28374544, 42.90
28377029, 42.90
28379513, 42.92
28381997, 42.86
28384482, 42.92
28386966, 42.89
28389451, 42.92
28391935, 42.89
28394420, 42.88
28396904, 42.89
28399389, 42.91
28401873, 42.90
28404357, 42.92
28406842, 42.90
28409326, 42.87
28411811, 42.93
28414295, 42.92
28416780, 42.93
28419264, 42.89
28421748, 42.90
28424233, 42.93
28426717, 42.92
28429202, 42.90
28431686, 42.89
28434171, 42.93
28436655, 42.91
28439139, 42.91
28441624, 42.91
28444108, 42.94
28446593, 42.92
28449077, 42.95
28451562, 42.90
28454046, 42.92
28456531, 42.95
28459015, 42.91
28461499, 42.96
28463984, 42.94
28466468, 42.94
28468953, 42.95
28471437, 42.93
28473922, 42.90
28476406, 42.89
28478890, 42.89
28481375, 42.88
28483859, 42.90
28486344, 42.89
28488828, 42.88
28491313, 42.88
28493797, 42.89
28496281, 42.88
28498766, 42.88
28501250, 42.90
28503735, 42.85
28506219, 42.86
28508704, 42.83
28511188, 42.89
28513673, 42.89
28516157, 42.86
28518641, 42.90
28521126, 42.86
28523610, 42.91
28526095, 42.87
28528579, 42.96
28531064, 42.96
28533548, 42.91
28536032, 42.94
28538517, 42.94
28541001, 42.93
28543486, 42.90
28545970, 42.93
28548454, 42.95
28550939, 42.96
28553423, 42.96
28555908, 42.94
28558392, 42.95
28560877, 42.96
28563361, 42.93
28565846, 42.98
28568330, 42.93
28570814, 42.92
28573299, 42.87
28575783, 42.91
28578268, 42.94
28580752, 42.95
28583237, 42.94
28585721, 42.97
28588206, 42.92
28590690, 42.95
28593175, 42.92
28595659, 42.97
28598144, 42.99
28600628, 42.92
28603112, 42.94
28605597, 42.96
28608081, 42.93
28610566, 42.94
28613050, 43.00
28615535, 42.93
28618019, 42.98
28620503, 42.95
28622988, 42.95
28625472, 42.90
28627957, 42.86
28630441, 42.91
28632926, 42.89
28635410, 42.87
28637895, 42.93
28640379, 42.90
28642863, 42.93
28645348, 42.93
28647832, 42.87
28650317, 42.90
28652801, 42.91
28655285, 42.93
28657770, 42.91
28660254, 42.97
28662739, 43.00
28665223, 42.97
28667708, 43.00
28670192, 43.03
28672677, 42.97
28675161, 42.97
28677646, 43.00
28680130, 42.97
28682614, 43.02
28685099, 42.98
28687583, 42.92
28690068, 42.97
28692552, 42.95
28695037, 42.95
28697521, 42.99
28700006, 42.96
28702490, 43.00
28704974, 42.99
28707459, 42.94
28709943, 42.99
28712428, 43.00
28714912, 43.02
28717397, 42.96
28719881, 42.97
28722366, 43.01
28724850, 43.02
28727334, 42.95
28729819, 43.00
28732303, 43.02
28734788, 42.99
28737272, 42.97
28739757, 43.02
28742241, 43.04
28744726, 42.98
28747210, 43.00
28749694, 42.99
28752179, 42.97
28754663, 43.01
28757148, 43.00
28759632, 43.01
28762117, 43.02
28764601, 43.00
28767085, 42.96
28769570, 43.00
28772054, 43.00
28774539, 42.98
28777023, 43.02
28779508, 43.01
28781992, 42.96
28784477, 42.95
28786961, 42.98
28789446, 43.05
28791930, 42.97
28794415, 42.99
28796899, 42.97
28799384, 42.94
28801868, 42.97
28804353, 42.94
28806837, 42.97
28809321, 42.92
28811806, 42.97
28814290, 42.97
28816775, 42.97
28819259, 43.01
28821744, 42.97
28824228, 42.99
28826713, 43.00
28829197, 42.95
28831682, 42.90
28834166, 42.98
28836651, 42.99
28839135, 42.95
28841619, 42.97
28844104, 42.93
28846588, 42.94
28849073, 42.97
28851557, 43.01
28854042, 42.97
28856526, 42.97
28859011, 42.95
28861495, 43.00
28863979, 42.95
28866464, 42.96
28868948, 43.02
28871433, 43.01
28873917, 42.94
28876402, 42.93
28878886, 42.97
28881371, 42.99
28883855, 42.98
28886339, 42.99
28888824, 42.91
28891308, 42.94
28893793, 42.97
28896277, 42.97
28898762, 42.97
28901246, 42.95
28903730, 42.94
28906215, 42.96
28908699, 42.96
28911184, 43.00
28913668, 42.96
28916153, 42.99
28918637, 42.98
28921122, 43.06
28923606, 42.97
28926091, 42.96
28928575, 42.95
28931060, 42.95
28933544, 42.95
28936029, 42.94
28938513, 43.01
28940997, 42.99
28943482, 42.99
28945966, 43.04
28948451, 42.99
28950935, 43.00
28953420, 43.05
28955904, 43.01
28958388, 43.05
28960873, 43.00
28963357, 43.03
28965842, 43.01
28968326, 43.01
28970811, 42.98
28973295, 42.99
28975780, 43.01
28978264, 42.97
28980748, 42.98
28983233, 42.96
28985717, 43.01
28988202, 42.98
28990686, 43.04
28993171, 43.05
28995655, 43.05
28998139, 43.01
29000624, 43.02
29003108, 43.03
29005593, 42.99
29008077, 42.99
29010562, 42.97
29013046, 42.96
29015531, 42.97
29018015, 43.02
29020499, 43.01
29022984, 43.02
29025468, 43.02
29027953, 43.01
29030437, 43.01
29032922, 43.02
29035406, 43.03
29037891, 43.02
29040375, 42.99
29042859, 42.93
29045344, 43.03
29047828, 43.02
29050313, 43.02
29052797, 43.04
29055282, 43.01
29057766, 42.96
29060250, 43.01
29062735, 43.00
29065219, 42.94
29067704, 42.99
29070188, 43.02
29072673, 43.00
29075157, 43.02
29077641, 43.03
29080126, 43.04
29082610, 43.05
29085095, 42.99
29087579, 43.01
29090064, 43.01
29092548, 43.00
29095032, 43.06
29097517, 43.08
29100002, 43.05
29102486, 43.04
29104970, 42.97
29107455, 43.04
29109939, 43.02
29112424, 42.98
29114908, 43.05
29117393, 43.05
29119877, 43.04
29122362, 43.03
29124846, 43.04
29127331, 43.02
29129815, 43.00
29132300, 43.01
29134784, 43.00
29137269, 42.98
29139753, 42.98
29142237, 42.95
29144722, 43.00
29147206, 42.99
29149691, 43.04
29152175, 43.04
29154660, 43.01
29157144, 43.03
29159628, 43.06
29162113, 42.99
29164597, 42.98
29167082, 43.01
29169566, 43.04
29172051, 43.04
29174535, 43.03
29177020, 43.03
29179504, 43.04
29181989, 43.02
29184473, 43.03
29186958, 43.03
29189442, 43.02
